150.300003,1503.000000,0.000000,107.424774,107.424774,-nan
180.000000,965.000000,835.000000,81.636902,149.868546,2.782365
317.600006,760.000000,2416.000000,29.365419,113.200134,2.993567
359.700012,832.000000,2765.000000,21.228729,81.753471,3.016586
373.799988,883.000000,2855.000000,18.449001,68.153343,3.076349
433.299988,987.000000,3346.000000,10.639504,36.664379,2.962704
421.299988,969.000000,3244.000000,11.994185,42.286030,2.945848
406.600006,928.000000,3138.000000,14.530325,53.645760,2.962729
389.700012,925.000000,2972.000000,16.018362,58.503227,2.795446
417.799988,938.000000,3240.000000,12.472374,45.597996,2.882310
441.600006,1029.000000,3387.000000,9.839266,32.832664,2.853662
395.500000,917.000000,3038.000000,15.361047,56.484825,2.948096
417.200012,965.000000,3207.000000,12.828487,46.001713,2.846523
437.100006,1006.000000,3365.000000,10.078228,34.404377,2.805676
418.100006,986.000000,3195.000000,12.609787,43.858688,2.966136
427.100006,958.000000,3313.000000,11.649719,41.927799,2.894394
452.299988,1056.000000,3467.000000,8.330061,26.425863,2.818331
444.100006,1004.000000,3437.000000,9.413704,31.546455,2.948404
433.600006,1024.000000,3312.000000,10.726902,36.255367,2.834030
432.100006,1000.000000,3321.000000,10.824558,37.000454,2.942631
429.200012,966.000000,3326.000000,11.143487,39.454582,2.920827
439.200012,1038.000000,3354.000000,10.183001,33.905853,2.841213
438.899994,1002.000000,3387.000000,9.979959,34.391472,2.758133
429.200012,1010.000000,3282.000000,11.138360,37.799774,2.933574
436.899994,997.000000,3372.000000,10.262362,35.337860,2.848274
437.399994,1007.000000,3367.000000,10.012133,34.227448,2.769815
447.000000,1038.000000,3432.000000,9.396506,30.786619,2.927096
437.500000,994.000000,3381.000000,10.091215,34.905739,2.795871
437.700012,1017.000000,3360.000000,10.169366,34.089725,2.929194
