452.399994,3520.000000,1004.000000,7.640893,9.076418,2.607980
477.799988,2262.000000,2516.000000,5.834217,9.447934,2.585318
468.700012,2487.000000,2200.000000,6.819188,10.656432,2.481358
491.000000,2291.000000,2619.000000,4.844345,7.624791,2.412118
483.899994,2618.000000,2221.000000,5.278201,7.654000,2.477733
477.399994,2222.000000,2552.000000,5.966501,10.093643,2.373044
488.500000,2597.000000,2288.000000,5.119691,7.496738,2.421619
490.600006,2266.000000,2640.000000,4.751991,7.406547,2.473500
472.799988,2528.000000,2200.000000,6.279988,9.569879,2.499605
495.200012,2312.000000,2640.000000,4.550714,7.058708,2.354314
484.000000,2617.000000,2223.000000,5.194872,7.579696,2.387370
477.600006,2200.000000,2576.000000,6.036546,10.157693,2.516928
488.399994,2640.000000,2244.000000,4.925259,7.013288,2.468746
488.200012,2245.000000,2637.000000,4.994023,7.953877,2.474166
473.100006,2531.000000,2200.000000,6.385892,9.666735,2.611439
488.299988,2264.000000,2619.000000,4.950289,7.738372,2.540125
488.500000,2640.000000,2245.000000,4.892573,7.021564,2.388992
477.500000,2200.000000,2575.000000,6.105403,10.517842,2.335553
488.299988,2640.000000,2243.000000,4.983092,7.166758,2.412929
488.200012,2244.000000,2638.000000,4.939235,7.832484,2.478105
475.600006,2556.000000,2200.000000,6.264499,9.468614,2.541901
488.200012,2242.000000,2640.000000,4.898509,7.772165,2.458069
484.399994,2638.000000,2206.000000,5.348920,7.734893,2.495695
472.100006,2180.000000,2541.000000,6.560126,10.071969,3.547205
488.200012,2609.000000,2273.000000,4.936456,6.931466,2.646540
490.899994,2280.000000,2629.000000,4.855104,7.399719,2.648286
474.899994,2538.000000,2211.000000,6.144342,9.193977,2.643683
490.899994,2280.000000,2629.000000,4.739499,7.277817,2.538137
484.200012,2603.000000,2239.000000,5.296940,7.574382,2.649241
466.399994,2161.000000,2503.000000,7.160867,9.793393,4.888058
443.799988,3478.000000,960.000000,10.346387,12.530831,2.432323
497.799988,2578.000000,2400.000000,8.042725,13.179010,2.525497
496.899994,2569.000000,2400.000000,8.309176,13.899849,2.324827
516.099976,2415.000000,2746.000000,6.353798,10.892090,2.362547
513.400024,2600.000000,2534.000000,6.599375,10.705614,2.386185
501.799988,2618.000000,2400.000000,7.912981,13.053787,2.305223
521.000000,2462.000000,2748.000000,5.858512,9.902130,2.235739
515.599976,2624.000000,2532.000000,6.381255,10.206149,2.417384
504.200012,2641.000000,2401.000000,7.670310,12.478660,2.381326
521.099976,2415.000000,2796.000000,5.921802,10.057226,2.349890
515.599976,2673.000000,2483.000000,6.382747,10.079558,2.403054
496.700012,2529.000000,2438.000000,8.231462,13.792743,2.462602
531.900024,2555.000000,2764.000000,5.132440,7.737813,2.724066
526.299988,2725.000000,2538.000000,5.474778,7.968939,2.796851
520.200012,2462.000000,2740.000000,6.107965,10.000270,2.610573
526.700012,2816.000000,2451.000000,5.388824,7.713434,2.718032
527.500000,2446.000000,2829.000000,5.332561,8.442509,2.643655
512.299988,2690.000000,2433.000000,6.972839,10.671156,2.883876
528.099976,2577.000000,2704.000000,5.341296,8.125189,2.688155
523.599976,2660.000000,2576.000000,5.705458,8.460271,2.860801
513.900024,2608.000000,2531.000000,6.684040,10.382046,2.873537
525.400024,2517.000000,2737.000000,5.635201,9.233542,2.326115
510.500000,2702.000000,2403.000000,6.437405,9.513797,2.978225
509.500000,2456.000000,2639.000000,7.477294,11.385006,3.840560
521.099976,2585.000000,2626.000000,5.960629,9.013345,2.955576
520.500000,2677.000000,2528.000000,6.040352,9.068746,2.833466
512.500000,2425.000000,2700.000000,6.886561,11.567611,2.682284
518.400024,2721.000000,2463.000000,6.236491,9.299459,2.852676
518.599976,2556.000000,2630.000000,6.075900,9.346366,2.897467
511.500000,2479.000000,2636.000000,7.008319,11.667367,2.626782
